[ 2017-04-15T09:08:37+08:00 ] /web/index.php/User/ZcUserList | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --START--
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.000539s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000587s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.005091s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005133s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.000247s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.000284s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000179s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.000316s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001121s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --START--
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001212s ]
[ 2017-04-15T11:33:29+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001244s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Run CheckRoute Behavior [ RunTime:0.000600s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --END-- [ RunTime:0.000654s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000376s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000409s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 16 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  aa LoginAction.class.php 第 27 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | SQL: select * from QPPlatformManagerDB.dbo.Base_Users where Username = 'admin' and Password = '827CCB0EEA8A706C4C34A16891F84E7B' and Nullity=0 [ RunTime:0.000180s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | SQL: update QPPlatformManagerDB.dbo.Base_Users set PreLogintime="04 15 2017 11:33AM",PreLoginIP=" ",LastLogintime="2017-04-15 11:33:30",LastLoginIP="",LoginTimes=LoginTimes+1 where UserID = 14 [ RunTime:0.003551s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run CheckRoute Behavior [ RunTime:0.001802s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ route_check ] --END-- [ RunTime:0.002078s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000861s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000968s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] A session had already been started - ignoring session_start() UserAction.class.php 第 6 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_template ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run LocationTemplate Behavior [ RunTime:0.000535s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_template ] --END-- [ RunTime:0.000577s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] A session had already been started - ignoring session_start() head.html 第 3 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 46 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 57 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 69 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 291 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 298 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 307 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 311 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 317 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 320 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 322 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 322 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 322 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [8] Undefined index:  zs78_admin2 head.html 第 322 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run ParseTemplate Behavior [ RunTime:0.006045s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_parse ] --END-- [ RunTime:0.006118s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run ContentReplace Behavior [ RunTime:0.000652s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run TokenBuild Behavior [ RunTime:0.000534s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000183s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run ShowRuntime Behavior [ RunTime:0.000317s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001804s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_end ] --START--
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Run ShowPageTrace Behavior [ RunTime:0.001917s ]
[ 2017-04-15T11:33:30+08:00 ] /web/index.php/User | INFO: Tag[ view_end ] --END-- [ RunTime:0.001990s ]
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Run CheckRoute Behavior [ RunTime:0.000766s ]
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ route_check ] --END-- [ RunTime:0.000850s ]
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000501s ]
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000543s ]
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:04+08:00 ] /web/index.php/Login/user_exit | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run CheckRoute Behavior [ RunTime:0.000588s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000649s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000375s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000408s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run LocationTemplate Behavior [ RunTime:0.000473s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000508s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run ParseTemplate Behavior [ RunTime:0.008228s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.008278s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run ContentReplace Behavior [ RunTime:0.000256s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run TokenBuild Behavior [ RunTime:0.000286s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000176s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run ShowRuntime Behavior [ RunTime:0.000309s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001119s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 120 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 121 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) View.class.php 第 122 行.
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --START--
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001210s ]
[ 2017-04-15T11:34:05+08:00 ] /web/index.php/Login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001240s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | ERR: (ThinkException) 模板不存在[F:/nginx-1.8.1/html//web/Tpl/Login/ecx.html]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Run CheckRoute Behavior [ RunTime:0.000664s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --END-- [ RunTime:0.000737s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000411s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000446s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 16 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  aa LoginAction.class.php 第 27 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | SQL: select * from QPPlatformManagerDB.dbo.Base_Users where Username = 'admin' and Password = '827CCB0EEA8A706C4C34A16891F84E7B' and Nullity=0 [ RunTime:0.001621s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | SQL: update QPPlatformManagerDB.dbo.Base_Users set PreLogintime="04 15 2017 11:33AM",PreLoginIP=" ",LastLogintime="2017-04-15 11:34:06",LastLoginIP="",LoginTimes=LoginTimes+1 where UserID = 14 [ RunTime:0.002064s ]
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ view_template ] --START--
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  file ThinkException.class.php 第 78 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  line ThinkException.class.php 第 78 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  class ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:06+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  type ThinkException.class.php 第 79 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Run CheckRoute Behavior [ RunTime:0.000761s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --END-- [ RunTime:0.000834s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000492s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000537s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 16 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  aa LoginAction.class.php 第 27 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | SQL: select * from QPPlatformManagerDB.dbo.Base_Users where Username = 'admin' and Password = '827CCB0EEA8A706C4C34A16891F84E7B' and Nullity=0 [ RunTime:0.000224s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | SQL: update QPPlatformManagerDB.dbo.Base_Users set PreLogintime="04 15 2017 11:34AM",PreLoginIP=" ",LastLogintime="2017-04-15 11:34:28",LastLoginIP="",LoginTimes=LoginTimes+1 where UserID = 14 [ RunTime:0.000842s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Run CheckRoute Behavior [ RunTime:0.000587s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000648s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000380s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000414s ]
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:28+08:00 ] /web/index.php/Login/ecx | NOTIC: [8] Undefined index:  zs78_admin LoginAction.class.php 第 60 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Run CheckRoute Behavior [ RunTime:0.000771s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ route_check ] --END-- [ RunTime:0.000852s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000521s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000567s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cookie - headers already sent by (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] session_start() [<a href='function.session-start'>function.session-start</a>]: Cannot send session cache limiter - headers already sent (output started at F:\nginx-1.8.1\html\web\Common\common.php:1) functions.php 第 411 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 5 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] A session had already been started - ignoring session_start() LoginAction.class.php 第 16 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [8] Undefined index:  aa LoginAction.class.php 第 27 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | SQL: select * from QPPlatformManagerDB.dbo.Base_Users where Username = 'admin' and Password = '827CCB0EEA8A706C4C34A16891F84E7B' and Nullity=0 [ RunTime:0.001589s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | SQL: update QPPlatformManagerDB.dbo.Base_Users set PreLogintime="04 15 2017 11:34AM",PreLoginIP=" ",LastLogintime="2017-04-15 11:34:51",LastLoginIP="",LoginTimes=LoginTimes+1 where UserID = 14 [ RunTime:0.002158s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/userCheck | NOTIC: [2] mssql_num_rows(): supplied argument is not a valid MS SQL-result resource DbMssql.class.php 第 111 行.
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ route_check ] --START--
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/ecx | INFO: Run CheckRoute Behavior [ RunTime:0.000584s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ route_check ] --END-- [ RunTime:0.000642s ]
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/ecx | INFO: Tag[ app_begin ] --START--
[ 2017-04-15T11:34:51+08:00 ] /web/index.php/Login/ecx | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000377s ]
